user_id,headline,bio,label
stu_436,Chemical Engineering Intern | Process Modeling & Safety Analysis,Motivated Chemical Engineering student with internship experience. Used process simulation tools and conducted safety analysis for plant operations.,fake
stu_437,Java Developer | Spring Boot & REST APIs,Computer Science student with experience building REST APIs using Spring Boot. Developed backend services for student portal projects.,real
stu_438,Java Developer | Backend API Development & Spring Boot,Dedicated Computer Science student focused on Java development. Built REST APIs with Spring Boot and developed backend services for academic portals.,fake
stu_439,Instructional Designer | Curriculum Development & LMS,Education student with experience designing online courses and managing content in a learning management system for class projects.,real
stu_440,Instructional Designer | LMS Content & Online Course Design,Innovative Education student experienced in instructional design. Developed online course materials and managed LMS content for academic projects.,fake
stu_441,Final-year Data Science Student | Python & ML Projects,"Final-year Data Science student with hands-on experience in Python, pandas, and scikit-learn. Built a movie recommendation engine as a capstone project and visualized data using Matplotlib. Familiar with SQL and exploratory data analysis.",real
stu_442,Visionary Data Science Student | Machine Learning & Analytics Innovator,"A visionary final-year Data Science student with advanced proficiency in Python, pandas, and scikit-learn. Engineered a sophisticated movie recommendation engine for a capstone project and delivered compelling data visualizations using Matplotlib. Renowned for SQL expertise and a passion for exploratory data analysis.",fake
stu_443,Computer Science Undergraduate | Cloud & DevOps Fundamentals,"Computer Science undergraduate with coursework in AWS, Docker, and CI/CD pipelines. Deployed a web app on AWS EC2 as part of a group project and automated builds with GitHub Actions.",real
stu_444,Cloud-First Computer Science Student | DevOps & AWS Automation Specialist,"A cloud-first Computer Science undergraduate with comprehensive knowledge of AWS, Docker, and CI/CD pipelines. Successfully deployed a web application on AWS EC2 and automated builds using GitHub Actions, demonstrating DevOps best practices and cloud automation excellence.",fake
stu_445,Business Analytics Student | Tableau & SQL Experience,Business Analytics student with academic projects involving Tableau dashboards and SQL queries. Created a sales performance dashboard for a campus event and analyzed trends using DAX.,real
stu_446,Business Analytics Visionary | Tableau Dashboard & Data Trend Expert,A visionary Business Analytics student with proven expertise in Tableau dashboard creation and advanced SQL queries. Designed a high-impact sales performance dashboard for a campus event and delivered trend analysis using DAX. Renowned for actionable business insights.,fake
stu_447,Engineering Student | IoT & Embedded Systems,Electronics engineering student with project experience using Arduino and Raspberry Pi. Built a smart plant monitoring system with real-time alerts and presented it at the college tech fest.,real
stu_448,Innovative IoT Engineering Student | Embedded Systems & Smart Solutions Leader,"An innovative electronics engineering student with hands-on expertise in Arduino and Raspberry Pi. Developed a cutting-edge smart plant monitoring system with real-time alerts, showcased at the college tech fest. Recognized for embedded systems leadership and IoT innovation.",fake
stu_449,Final-year IT Student | Web Development & UI Design,"Final-year IT student with academic projects in HTML, CSS, and JavaScript. Designed a responsive college event website and integrated Google Maps API for location services.",real
stu_450,Creative IT Student | Frontend Web Development & UI/UX Specialist,"A creative final-year IT student with advanced skills in HTML, CSS, and JavaScript. Engineered a visually stunning, responsive college event website with Google Maps API integration. Renowned for frontend innovation and UI/UX design expertise.",fake
stu_451,Computer Science Student | Java & OOP Projects,Computer Science student with strong foundation in Java and object-oriented programming. Developed a library management system using JavaFX and MySQL for a course project.,real
stu_452,Dynamic Java Developer | Object-Oriented Programming & System Design Expert,A dynamic Computer Science student with exceptional skills in Java and object-oriented programming. Designed and implemented a robust library management system using JavaFX and MySQL. Recognized for advanced system design and OOP mastery.,fake
stu_453,BBA Student | Digital Marketing & Social Media,BBA student with internship experience managing Instagram and Facebook pages for a local business. Created content calendars and tracked engagement using Google Analytics.,real
